,bathrooms,bedrooms,building_size,car_spaces,deskripsi,land_size,lb,lokasi,lt,price,terdekat,empty,fasilitas,floors_total,price_conditions,year_built,maidrooms,maidbathrooms,electricity,deposit
40,2,3,140,1,"Rumah lama layak huni
Lokasi Johar baru, Cempaka putih Jakpus
Posisi hook
Akses 2 mobil
Lt 114",114,140,Johar Baru,114,2.100.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",17/01/20,"Internet broadband/Wifi
Telepon
Garasi
Keamanan 24 jam",1,Nego,2012,1,1,,
41,2,2,54,1,"Mini Cluster *Johar Baru Utara VI*: Termurah di Jakarta Pusat Rumah Desain Minimalis Dekat Mardani Raya.
By Developer yang sudah membangun cluster di Jakarta Pusat Sejak 2015. Sudah Belasan Proyek sukses terjual habis.
*Hanya 3 Unit*
Spesifikasi:
Unit Inden (Custom Design)
Akses Motor
Tidak Masuk Mobil (Tidak bisa KPR)
Sertifikat Hak Milik
*LT 27 m2*
*LB 54 m2*
2 Lantai
2KT 2KM
(Bisa Request desain/KM KT)
Air Pam/Jet Pump
Listrik 1300
Parkiran Motor
Dapur
Balkon
Akses Motor
Dekat Penitipan Mobil",27,54,Johar Baru,27,550.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",17/01/20,"Internet broadband/Wifi
Telepon
Garasi
Keamanan 24 jam",2,Nego,2012,1,1,,
42,1,4,160,1,"Dijual Rumah di Tanah tinggi johar baru jkt pus
Luas tanah 140
Luas bangunan 160
Kamar tidur 4
Kamar mandi 1
Listrik 1300
Pam
Shm
Harga : 3,8 M",140,160,Johar Baru,140,3.800.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",17/01/20,"Internet broadband/Wifi
Telepon
Garasi
Keamanan 24 jam",2,Nego,2012,1,1,,
43,1,1,42,1,"Open Sale!!!
Rumah Cluster Johar baru 6
( Cluster 2 lantai - 12Unit)

Sertifikat Hak Milik",21,42,Johar Baru,21,685.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",04/02/20,"Televisi
Garasi",2,Nego,2012,1,1,,
44,4,4,200,2,"Dijual Rumah bagus di area Johar Baru, Jakarta pusat
lt.100m2 (10x10) lb.200m2 (2 lantai)
kt.4+1 km.4 shm IMB
Garasi 2 mobil,
Air PAM&Jetpump, jln depan rumah 2 mobil, ada portal lokasi tenang dan tidak banjir
Dekat ke Jl. Letjen Suprapto, arah ke Senen, Thamrin dan Lapangan Banteng, serta Cempaka Mas, arah ke Kelapa Gading.
Tidak jauh dari fasum dan fasos
harga 2,6M nego",100,200,Johar Baru,100,2.600.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",04/02/20,"Televisi
Garasi",2,Nego,2012,1,1,,
45,4,5,250,2,"Spesifikasi :
* Luas Tanah 219 m2
* Luas Bangunan 250 m2
* Kamar Tidur 5
* Kamar Mandi 4
* 2 Lantai
* Listrik 3500 watt
* Air JetPam
* SHM dan IMB
* Keamanan 24jam
* Kondisi Bangunan Bagus dan Siap Huni
* Lingkungan aman dan nyaman",219,250,Johar Baru,219,3.500.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",04/02/20,Keamanan 24 jam,2,Nego,2012,1,1,,
46,3,5,240,2,"Dijual Rumah Bagus dekat ke mana mana
Lokasi : JL.PERCETAKAN NEGARA
Spesifikasi
ukuran tanah : 136 m2 SHM
bangunan      : 240 m -+
kamar di lt 2  : 3 + kamar mandi 1
kamar di lt 1  : kamar 2 ukuran kecil
kamar mandi : 1 dilt 1 & 1 di lt 2
SHM 
IMB 
Listrik 2200 Watt
Air PAM dan jet PAM 
Garasi 2 mobil",136,240,Johar Baru,136,4.300.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",04/02/20,Keamanan 24 jam,2,Nego,2012,1,1,,
47,2,5,240,2,"Rumah siap huni 3Lantai dengan Luas 8x10(80m) di Johar Baru Jakarta Pusat

Rumah siap huni 3lantai di johar baru
Bangunan 3lantai
Luas Tanah : 80m",80,240,Johar Baru,80,2.000.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",04/02/20,Keamanan 24 jam,3,Nego,2012,1,1,,
48,2,3,90,2,"Dijual : Rumah 2 lantai
Alamat property : Rawa Selatan 1 Johar Baru Jakarta Pusat
Harga : 1.1 M
Sertifikasi : SHM
Spesifikasi :",45,90,Johar Baru,45,1.100.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",10/12/20,Keamanan 24 jam,3,Nego,2012,1,1,,
49,2,4,162,2,"*Dijual cepat*
Rumah cantik minimalis,lokasi Jl Kampung Rawa kec.Johar baru. Jakarta Pusat
Bangunan tingkat 3lantai
SHM.4 kt 2km.1 carport.
lt 54m2 (9x6).lb 162m2
ruang tamu.dapur.jln muka 2 mobil.
lokasi ramai, cocok untuk usaha.
listrik 1300 watt.air tanah.hadap barat.
Hrg 1,3 M.nego tipis.",54,162,Johar Baru,54,1.300.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",10/12/20,Keamanan 24 jam,3,Nego,2012,1,1,,
50,2,2,80,2,"Rumah Di Jual :
Lokasi Premiun di Jakarta Pusat
??UK.+/- 3.4 x 11.6 m , 2 Lantai : Lantai 2 : Siap 1 Km UK 2.8 x 2.7 m ; Lantai 1 : Garasi * dan Plong dan siap utk dag
Tinggi plafon ; lebih 3.1 m",40,80,Johar Baru,40,950.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",10/12/20,Keamanan 24 jam,3,Nego,2012,1,1,,
51,1,2,46,1,"Dijual!!! 
RUMAH Indent 2 LantaiI dengan kwalitas bangunan terbaik dn design Menarik

""RUMAH 2 LANTAI dengan Akses Strategis, lingkungan Nya man, Aman & bebas Banjir",24,46,Johar Baru,24,795.000.000,"Stasiun Pasar Senen
Universitas YARSI
Pasar Pramuka
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",10/12/20,"Air Panas
Garasi
Keamanan 24 jam
Balkon",3,Nego,2012,1,1,,
52,2,3,67,1,lokasi di Jakpus. dekat Universitas Indonesia dan RS st Carolus.. jakarta selatan.,85,67,Johar Baru,85,1.800.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",10/12/20,"Air Panas
Garasi
Keamanan 24 jam
Balkon",2,Nego,2012,1,1,,
53,2,5,200,1,"Rumah 2 lantai johar baru 4 jakarta  pusat

LT/LB. 159/200m
KT/KM. 5/2
Shm",159,200,Johar Baru,159,1.250.000.000,"Stasiun Pasar Senen
Pasar Pramuka
Plaza Atrium
Plaza Kenari Mas
Pasar Poncol
Atrium Plaza",14/11/20,Pagar penuh,2,Nego,2012,1,1,,
54,3,7,400,3,"Rumah luas di Jl Rawa Selatan VI, Johar Baru. Jakarta Pusat. Jalan depan rumah lebar, cukup 2 mobil. Halaman luas. Bebas tawuran. Dijamiin bebas banjir. Sangat cocok untuk dijadikan cluster rumah-rumah kecil. Harga bersaing, masih bisa nego.",560,400,Johar Baru,560,7.500.000.000,"Universitas YARSI
Rumah Makan Pagi Sore
Pasar Johar Baru
Green Pramuka Square Mall
Pasar Kemayoran
Masjid Al-Azhar",06/05/20,"Telepon
Taman
Garasi
Halaman terbuka
Pagar penuh",2,Nego,2012,1,1,,
55,1,2,35,3,"DI JUAL.. !!
SIAP HUNI

""RUMAH CLUSTER MODERN - RAWASELATAN 7""

Jl. Rawaselatan 7",18,35,Johar Baru,18,485.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",29/09/20,"Pendingin ruangan (AC)
Air Panas
Keamanan 24 jam
Pagar penuh",2,535000000,2020,1,1,,
56,1,2,75,3,Rumah minimalis 2 lantai di Jakarta Pusat,52,75,Johar Baru,52,700.000.000,"Pasar Pramuka
Tugu Proklamasi
Plaza Kenari Mas
Pasar Poncol
Universitas Persada Indonesia Y.A.I
Pempek Megaria",02/12/20,Pendingin ruangan (AC),2,535000000,2020,1,1,,
57,5,5,300,3,"Rumah Baru Minimalis di Percetakan Negara, Jakarta Pusat

Lingkungan aman dan asri. Lokasi sangat strategis bgt

Spesifikasi:
LT 200 m2
LB 300 m2
KT 4+1
KM 4+1
Listrik 4400 watt
Carport 1 mobil
Garasi 1 mobil
Bangunan baru
Air jet pump
Taman depan belakang
Ada balkon",200,300,Johar Baru,200,4.450.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",02/12/20,"Kitchen set
Pendingin ruangan (AC)
Air Panas
Garasi
Balkon
Pagar penuh",2,535000000,2020,1,1,,
58,4,5,250,2,"Turun Harga Rumah Baru Renovasi Lokasi Fantastis Johar Baru dekat Percetakan Negara
Spesifikasi:
SHM IMB
LT 219m2
LB 250m2
1,5 Lantai
KT 5 KM 4
Garasi 2 Mobil
Halaman/Taman Luas
Bebas Banjir
Jalan Depan 2 Mobil
Dekat ke Percetakan Negara dan Mardani Raya",219,250,Johar Baru,219,2.950.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",02/12/20,"Kitchen set
Pendingin ruangan (AC)
Air Panas
Garasi
Balkon
Pagar penuh",2,535000000,2020,1,1,,
59,4,5,250,2,"LT 219 m
LB 250 m
2 lt
KT 5
KM 4",219,250,Johar Baru,219,3.500.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",09/11/20,"Kitchen set
Pendingin ruangan (AC)
Halaman terbuka
Pagar penuh",2,535000000,2020,1,1,,
60,1,2,50,2,"Di Jual Rumah 3 Lantai daerah Galur Jakarta Pusat
Lt.28m(47mtr)
Lb.+/-50m( 3 lantai)
Kt 2, Km 1
Listrik 1300watt,PAM
SHM
Harga 425 jt nego
*Army",28,50,Johar Baru,28,425.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",09/11/20,"Kitchen set
Pendingin ruangan (AC)
Halaman terbuka
Pagar penuh",3,535000000,2020,1,1,,
61,1,2,72,2,"Johar Baru Jakarta Pusat
Jl Rawa Selatan, Jakarta Pusat
ID 24820.1
SHM
Lt 72",36,72,Johar Baru,36,1.000.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",24/08/20,"Kitchen set
Pendingin ruangan (AC)
Halaman terbuka
Pagar penuh",3,535000000,2020,1,1,,
62,2,2,72,2,"Rumah bebas banjir, lokasi strategis dekat halte busway, masuk mobil, ada jaringan tv kabel/internet First Media, ada Jet Pump & PAM,
Sertifikat Hak Milik ( SHM )",36,72,Johar Baru,36,900.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",15/06/20,"Kitchen set
Internet broadband/Wifi
TV kabel
Pagar penuh",3,535000000,2020,1,1,,
63,2,3,160,1,"Rumah Tua Strategis Multiakses Lokasi TERBAIK di Johar Baru BEBAS BANJIR dekat Rutan Salemba
Dijual Cepat Rumah Tua 1,5 Lantai di Lokasi Ternyaman Johar Baru Akses 2 Mobil serta Bebas Banjir.
Spesifikasi:
LT 138 m2
LB 160 m2
Bangunan 1,5 Lantai
SHM
3 KT 2KM
1 Garasi
Akses 2 Mobil",138,160,Johar Baru,138,2.200.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",15/06/20,"Kitchen set
Internet broadband/Wifi
TV kabel
Pagar penuh",1,535000000,2020,1,1,,
64,1,2,80,1,"Rumah Di Jual :


Lokasi Premiun di Jakarta Pusat",40,80,Johar Baru,40,980.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",15/06/20,"Kitchen set
Internet broadband/Wifi
TV kabel
Pagar penuh",1,535000000,2020,1,1,,
65,2,5,200,1,"HARGA 1.3M NEGO
FOR SALE RUMAH DI JOHAR BARU
LT 150 M2 LB 200M2
KT 5  KM 2
LISTRIK 3300 WATT
AIR PAM
SHM IMB LENGKAP",150,200,Johar Baru,150,1.300.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",15/06/20,"Kitchen set
Internet broadband/Wifi
TV kabel
Pagar penuh",1,535000000,2020,1,1,,
66,2,3,70,1,"Rumah Johar Baru murah Strategis Jakarta Pusat

Spesifikasi

LT 105m2",105,70,Johar Baru,105,2.000.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",15/06/20,"Kitchen set
Internet broadband/Wifi
TV kabel
Pagar penuh",1,535000000,2020,1,1,,
67,3,4,120,1,"Dijual Rumah jalan Tanah tinggi, Johar baru Jakarta pusat 
Harga Jual = 1,9 Milyar 
Harga njop 1,7 M 
Rumah lama butuh Renofasi / hitung tanah 
Luas tanah 165 m2 = ( 6,76 kali 24,94 ) 
Luas bangunan 120 m2 
Rumah 1 lantai 
Sertifikat shm 
4 kamar tidur , 3 kamar mandi 
Jalan 2 mobil 
Hadap utara 
Listrik 2200 watt 
Air Pam ( ada jet pump cuma udah lama tidak beroperasi )",165,120,Johar Baru,165,1.900.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",15/06/20,"Kitchen set
Internet broadband/Wifi
TV kabel
Pagar penuh",1,535000000,2020,1,1,,
68,4,5,200,1,"Dijual rumah di Kawasan Jl. Percetakan Negara
Kelurahan : Johar Baru
Kecamatan : Johar Baru
Kota : Jakarta Pusat
Legalitas : SHM",198,200,Johar Baru,198,4.500.000.000,"Universitas Negeri Jakarta
Pasar Pramuka
Plaza Kenari Mas
Rumah Makan Pagi Sore
Universitas Persada Indonesia Y.A.I
Sekolah Tinggi Teknologi Indonesia",15/06/20,Garasi,1,535000000,2020,1,1,,
69,3,2,56,1,"Rumah cantik dan kokoh di Johar Baru!

Jalan depan rumah bisa 2 mobil

Luas tanah : 28 m2
Luas bangunan : 56m2

Kamar Tidur : 2
Kamar Mandi : 3
Surat HGB sampai 2030 (bisa dinaikin ke SHM ya)

Lokasi rumah strategis banget soalnya dekat ke jalan Raya,
Dekat ke cempaka putih,
Hanya 5 menit ke Jalan Percetakan Negara
Hanya 9 menit ke Jalan Pramuka
Hanya 5 menit ke Pasar Johar Baru

Dekat ke sekolah, angkot, pasar, minimarket, dll",28,56,Johar Baru,28,1.200.000.000,"Stasiun Pasar Senen
Pasar Pramuka
Plaza Atrium
Plaza Kenari Mas
Pasar Poncol
Atrium Plaza",15/06/20,Garasi,1,535000000,2020,1,1,,
70,1,1,60,1,"*TANAH TINGGI, JOHAR BARU*
*DIJUAL RUMAH LOKASI STRATEGIS DI JAKARTA PUSAT*

Lt 78
Lb 60
Dimensi 3x26
Kt 1
Km 1
Listrik 2200w
Air PAM + sumur bor
Hadap Utara
Hrg jual Rp 1.2m nego

Note:
Carport 1 mobil
Row jalan 2 mobil lega
Jalur angkot
Dekat Senen, Cempaka Putih, Gunung Sahari

Note : Pastikan Anda membeli / menjual property melalui saya supaya bisa memenangkan hadiah Gopay, TV, Kulkas, Motor dan mobil Xpander.


More info:
*Ai Fi*
*BRIGHTON® Kelapa Gading*
Sell | Buy | Rent | Mortgage Property
* (WA)*",78,60,Johar Baru,78,1.200.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",15/06/20,Garasi,1,535000000,2020,1,1,,
71,2,5,200,1,"Dijual Rumah 2 Lantai Cocok untuk Kos Kosan Johar Baru. Lokasi Strategis Untuk Kos Kosan Akses Jalan 2 Motor Dekat ke Jalan Johar Baru 4 Yang Dilewati Angkot Untuk Kos Kosan Bisa Dibuat Beberapa Kamar Lagi Semi Furnished AC dan Kitchen Set Bebas Banjir NJOP 1 Milyar Luas Bangunan: 200 m2 Luas Tanah: 159 m2 Kamar Tidur: 5 Kamar Mandi: 2 Tahun Dibangun: 2000 Buka harga 1,25 Milyar",159,200,Johar Baru,159,1.250.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",15/06/20,Garasi,1,535000000,2020,1,1,,
72,2,2,60,1,"Rumah Johar baru murah
2 Lantai Jakarta pusat

LT/LB. 27/60m
KT/KM. 2/2",27,60,Johar Baru,27,550.000.000,"Stasiun Pasar Senen
Pasar Pramuka
Plaza Atrium
Plaza Kenari Mas
Pasar Poncol
Atrium Plaza",20/07/20,Pagar penuh,1,535000000,2020,1,1,,
73,2,5,240,1,"Rumah siap huni 3Lantai dengan Luas 8x10(80m) di Johar Baru Jakarta Pusat

Rumah siap huni 3lantai di johar baru
Bangunan 3lantai
Luas Tanah : 80m",80,240,Johar Baru,80,2.000.000.000,"Stasiun Pasar Senen
Pasar Pramuka
Plaza Atrium
Plaza Kenari Mas
Pasar Poncol
Atrium Plaza",20/07/20,Keamanan 24 jam,3,535000000,2020,1,1,,
74,2,2,120,1,"Rumah minimalis didaerah galur johar jakarta pusat
Jual Rumah
JALAN TOPAS JOHAR
LT 48 
LB 120
KT 2 
KM 2
Rp 1,485,000,000
SHM",48,120,Johar Baru,48,1.485.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",20/07/20,Keamanan 24 jam,3,535000000,2020,1,1,,
75,4,6,374,1,"Di Jual Cepat

Rumah dengan Lokasi Strategis

Cocok Untuk Usaha (Kosan,Kontrakan Atau Agen Sembako)",187,374,Johar Baru,187,2.800.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",20/07/20,Keamanan 24 jam,3,535000000,2020,1,1,,
76,3,3,308,1,"Dijual Rumah Tua Hitung Tanah daerah Menteng
Kawasan Nyaman, Akses Mudah, Akses Jalan Besar 2 Mobil, Bebas Banjir, Strategis, 5 menit menuju Stasiun Cikini, 5 Menit menuju Metropole Mal, Bangunan terawat, Siap Pakai
Luas Tanah 400m, Bangunan 2 Lantai",400,308,Johar Baru,400,80.000.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",20/07/20,Keamanan 24 jam,2,535000000,2020,1,1,,
77,1,4,120,1,"DIJUAL RUMAH HARGA NJOP DI PERCETAKAN NEGARA JOHAR BARU JAKARTA PUSAT

Luas tanah: 128m²
Luas bangunan: 120m²",128,120,Johar Baru,128,900.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",20/07/20,Pagar penuh,2,535000000,2020,1,1,,
78,2,3,160,1,"Rumah Tua Strategis Multiakses Lokasi TERBAIK di Johar Baru BEBAS BANJIR dekat Rutan Salemba

Dijual Cepat Rumah Tua 1,5 Lantai di Lokasi Ternyaman Johar Baru Akses 2 Mobil serta Bebas Banjir.

Spesifikasi:",138,160,Johar Baru,138,2.300.000.000,"Stasiun Pasar Senen
Pasar Pramuka
Plaza Atrium
Plaza Kenari Mas
Pasar Poncol
Atrium Plaza",05/03/20,Pagar penuh,2,535000000,2020,1,1,,
79,2,5,240,1,"Rumah siap huni 3Lantai dengan Luas 8x10(80m) di Johar Baru Jakarta Pusat

Rumah siap huni 3lantai di johar baru
Bangunan 3lantai
Luas Tanah : 80m",80,240,Johar Baru,80,2.000.000.000,"Stasiun Pasar Senen
Pasar Pramuka
Plaza Atrium
Plaza Kenari Mas
Pasar Poncol
Atrium Plaza",05/03/20,Keamanan 24 jam,3,535000000,2020,1,1,,
80,1,2,200,1,"ukuran tanah 12 x 29

- Jalan besar 3 mobil
- SHM
- Rumah layak huni",351,200,Johar Baru,351,5.900.000.000,"Stasiun Pasar Senen
Hotel Borobudur Jakarta
Aryaduta Jakarta
Tugu Tani
Plaza Atrium
Plaza Kenari Mas",05/03/20,Keamanan 24 jam,1,nego,2020,1,1,,
81,2,3,70,1,"Rumah Dijual siap huni di Johar Baru dekat Ke Rutan Salemba dan Mardani Raya serta dekat ke perkantoran, instansi pemerintah/swasta, fasum&fasos lainnya
Spesifikasi:
LT 105m2
LB 70m2
2 Lantai
3KT 2KM
Listrik 1300
SHM on Hand
Garasi 1 Mobil",105,70,Johar Baru,105,2.000.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",05/03/20,Keamanan 24 jam,2,nego,2020,1,1,,
82,2,4,177,2,"TURUN HARGA 
TANAH TINGGI, JOHAR BARU
DIJUAL RUMAH BANGUNAN LAMA LAYAK HUNI DI JAKARTA PUSAT
LT 144 m2
LB 177 m2
Dimensi 6x 20
Bentuk tanah L ( lebar belakang)
KT 4
KM 2
SHM
Listrik 4400w
Air PAM & Sumur bor (pompa)
Hadap Timur
Harga Jual Rp2.7M turun jadi Rp 2M nego",144,177,Johar Baru,144,2.000.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",05/03/20,Keamanan 24 jam,2,nego,2020,1,1,,
83,1,2,42,2,"Di jual cepat CLUSTER MANDALA hunian minimalis siap huni  menganut system gate ( 1 Pintu ).

Tampilan Rumah Mewah dan Elegan, Lebar jalan dalam Cluster 5 meter cukup untuk masuk 2 mobil.

Spesikasi Cluster Mandala :",21,42,Johar Baru,21,680.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",01/01/21,"Air Panas
Garasi
Keamanan 24 jam
Taman bermain anak
Pagar penuh",2,nego,2020,1,1,,
84,1,2,42,2,"2Bosan ngontrak? Ingin punya rumah. Kami ada di pusat kota Jakarta. Wilayah strategis dan punya nilai investasi tinggi. 
Lokasi dekat dengan pusat pendidikan dan pusat perbelanjaan

Spesifikasi bangunan:",21,42,Johar Baru,21,680.000.000,"Stasiun Pasar Senen
Universitas YARSI
Pasar Pramuka
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",01/01/21,"Pendingin ruangan (AC)
Keamanan 24 jam",2,nego,2020,1,1,,
85,2,3,150,2,"Dijual rumah siap huni dengan spesifikasi:

-LT: 80 m2
-LB: 150 m2
-3 lantai",80,150,Johar Baru,80,1.700.000.000,"Stasiun Pasar Senen
Universitas YARSI
Pasar Pramuka
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore",16/07/20,"Pendingin ruangan (AC)
Keamanan 24 jam",3,Nego,2013,1,1,,
86,8,17,103,1,"RUMAH PERTAMA

Daerah jakpus, johar baru, tanah tinggi.
jl. Baladewa kiri no. 2, rt01/011",103,103,Johar Baru,103,3.800.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",30/01/20,"Internet broadband/Wifi
Balkon",3,Nego,2013,1,1,,
87,2,2,76,2,"Dijual Cepat Rumah di Tanah Tinggi Jakarta Pusat/ Johar Baru.

- Harga 2,5M nego.

SPESIFIKASI :",271,76,Johar Baru,271,2.500.000.000,"Stasiun Pasar Senen
Hotel Borobudur Jakarta
Universitas YARSI
Mega Glodok Kemayoran
Plaza Atrium
Pasar Poncol",30/01/20,"Internet broadband/Wifi
Balkon",3,Nego,2013,1,1,,
88,2,4,135,2,"Dijual rumah di Jakarta Pusat.

# Surat sudah SHM atas nama owner.

# Bangunan baru saja selesai direnov pada bln Februari 2020,

# listrik 2200.

# Lingkungan aman, nyaman, bebas banjir dan tidak padat penduduk.

# Sangat cocok untuk tempat istirahat.

# Berada di pusat kota dekat kemana saja.

# Ukuran 3 kamar masing-masing 11m² dan 1 kamar dilantai 2.

Silahkan di survei ke lokasi, untuk lebih lanjutnya.

Harga masih bisa nego.
Terima kasih",101,135,Johar Baru,101,1.350.000.000,"Stasiun Pasar Senen
Pasar Pramuka
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol
Universitas Persada Indonesia Y.A.I",30/01/20,"Internet broadband/Wifi
Balkon",3,Nego,2013,1,1,,
89,2,3,200,3,"Rumah Percetakan negara kawasan Bisnis Jakarta Pusat
Spesifikasi
LT/LB. 340/200m2
KT/KM. 3/2
Shm
Pam
Carport. 3
Harga. 4.9M",340,200,Johar Baru,340,4.900.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",30/01/20,"Internet broadband/Wifi
Balkon",3,Nego,2013,1,1,,
90,5,8,375,6,"Rumah dalam komplek Bangunan 3 Lantai bebas banjir
Luas Tanah 608m²
Luas Bangunan 375m²
- Ruang Tamu
- Kamar Tidur : 5 + 3",608,375,Johar Baru,608,15.000.000.000,"Stasiun Pasar Senen
Universitas YARSI
Plaza Atrium
Plaza Kenari Mas
Rumah Makan Pagi Sore
Pasar Poncol",30/01/20,"Internet broadband/Wifi
Balkon",3,Nego,2013,1,1,,
91,5,8,375,2,"Dijual Rumah 8BR di daerah jakarta pusat. letak rumah di dalam komplek pastinya aman dan tenang. 
untuk informasi lebih lanjut dapat langsung meninjau lokasi dengan perjanjian sebelumnya. 
hubungi nomor tertera untuk membuat janji",608,375,Johar Baru,608,12.200.000.000,"Universitas Negeri Jakarta
Pasar Pramuka
Plaza Kenari Mas
Rumah Makan Pagi Sore
Universitas Persada Indonesia Y.A.I
Sekolah Tinggi Teknologi Indonesia",30/01/20,"Internet broadband/Wifi
TV kabel
Pendingin ruangan (AC)
Telepon
Televisi
Taman
Garasi
Halaman terbuka
Balkon
Dek
Pagar penuh",3,Nego,2013,1,1,,
92,2,3,78,2,"Deskripsi
Luas Tanah 39 M2
Luas Bangunan 78 M2
Kamar Tidur 3
Kamar Mandi 2
Jumlah Lantai 2
Garasi",39,78,Johar Baru,39,680.000.000,"Stasiun Pasar Senen
Pasar Pramuka
Plaza Atrium
Plaza Kenari Mas
Pasar Poncol
Atrium Plaza",20/07/20,"Pendingin ruangan (AC)
Balkon
Pagar penuh",3,Nego,2013,1,1,,
